Step,Scaffold,SMILES,mw,rb,hd,ha,fc,logp,max sim,min sim,simsdiff,simp,raw_mw,raw_rb,raw_hd,raw_ha,raw_fc,raw_logp,raw_max sim,raw_min sim,raw_simsdiff,raw_simp,total_score,ID
551.0,O=C1CCO1,CC1(C[N+](C)(C)C)CC(=O)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8262031674385071,0.9914172291755676,158.2209930419922,2.0,0.0,2.0,1.0,0.39820000529289246,0.644444465637207,0.28915661573410034,0.04922162741422653,0.9914172291755676,0.9817620515823364,MUBD Demo_11
1394.0,C1C[NH2+]1,CC(C)OC(=O)C1C[N+]1(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8261967301368713,0.9912821650505066,158.2209930419922,2.0,0.0,2.0,1.0,0.39660000801086426,0.6000000238418579,0.2931034564971924,0.04922308027744293,0.9912821650505066,0.9817479252815247,MUBD Demo_12
818.0,O=C1C=COCC1,C[N+](C)(C)CC1CC(=O)C=CO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8487347364425659,0.968693733215332,170.23199462890625,2.0,0.0,2.0,1.0,0.564300000667572,0.6578947305679321,0.2931034564971924,0.043822549283504486,0.968693733215332,0.9817428588867188,MUBD Demo_13
399.0,C=C1C=COC1=O,C=C1C=C(C[N+](C)(C)C)OC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8520755767822266,0.9647836685180664,168.21600341796875,2.0,0.0,2.0,1.0,0.6894999742507935,0.692307710647583,0.3448275923728943,0.042967136949300766,0.9647836685180664,0.9816859364509583,MUBD Demo_14
564.0,O=C1CC=CO1,CC1C=C(C[N+](C)(C)C)OC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8622141480445862,0.9541009068489075,170.23199462890625,2.0,0.0,2.0,1.0,0.7694000005722046,0.7209302186965942,0.35087719559669495,0.04026921093463898,0.9541009068489075,0.9816314578056335,MUBD Demo_15
884.0,O=C1CCO1,CC1(C)C(=O)OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8564867377281189,0.9593130350112915,172.2480010986328,2.0,0.0,2.0,1.0,0.6442000269889832,0.644444465637207,0.28915661573410034,0.04181285947561264,0.9593130350112915,0.9815799593925476,MUBD Demo_16
723.0,O=C1CCO1,CC1C(=O)OC1(C)C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8564867377281189,0.9593130350112915,172.2480010986328,2.0,0.0,2.0,1.0,0.6442000269889832,0.644444465637207,0.28915661573410034,0.04181285947561264,0.9593130350112915,0.9815799593925476,MUBD Demo_17
663.0,C1=COCC1,COC1=CCC(C[N+](C)(C)C)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8998017311096191,0.9150342345237732,172.2480010986328,3.0,0.0,2.0,1.0,0.9692999720573425,0.7209302186965942,0.3050847351551056,0.028503503650426865,0.9150342345237732,0.9814835786819458,MUBD Demo_18
1437.0,O=C1CO1,CCC1(C[N+](C)(C)C)OC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8661853075027466,0.948252260684967,158.2209930419922,3.0,0.0,2.0,1.0,0.39820000529289246,0.7111111283302307,0.29032257199287415,0.03916698321700096,0.948252260684967,0.9814437627792358,MUBD Demo_19
1648.0,O=C1COC1,CC[N+](C)(C)CC1OC(C)C1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8757248520851135,0.9383911490440369,172.2480010986328,3.0,0.0,2.0,1.0,0.4390999972820282,0.7272727489471436,0.3166666626930237,0.03640125319361687,0.9383911490440369,0.9814115762710571,MUBD Demo_20
907.0,O=c1cccco1,C[N+](C)(C)CC1=CC=CC(=O)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8634979128837585,0.9499261379241943,168.21600341796875,2.0,0.0,2.0,1.0,0.8460000157356262,0.7222222089767456,0.2982456088066101,0.03991584852337837,0.9499261379241943,0.9813424348831177,MUBD Demo_21
775.0,O=C1C=CCO1,CC1=CC(C[N+](C)(C)C)OC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8444088697433472,0.968693733215332,170.23199462890625,2.0,0.0,2.0,1.0,0.564300000667572,0.7045454382896423,0.3448275923728943,0.044907405972480774,0.968693733215332,0.981310248374939,MUBD Demo_22
1266.0,O=C1C=CC=CCO1,C[N+](C)(C)CC1C=CC=CC(=O)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8819699287414551,0.9294610023498535,182.2429962158203,2.0,0.0,2.0,1.0,0.730400025844574,0.6944444179534912,0.2874999940395355,0.03449041768908501,0.9294610023498535,0.9811429977416992,MUBD Demo_23
869.0,C=C1C=CC(=O)O1,C[N+](C)(C)CC=C1C=CC(=O)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8463622331619263,0.9647836685180664,168.21600341796875,2.0,0.0,2.0,1.0,0.6894999742507935,0.6904761791229248,0.3164556920528412,0.04442063346505165,0.9647836685180664,0.9811145663261414,MUBD Demo_24
846.0,C1COC1,COC1(C[N+](C)(C)C)COC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8752167820930481,0.9355876445770264,160.23699951171875,3.0,0.0,2.0,1.0,0.1080000028014183,0.75,0.29032257199287415,0.0365530401468277,0.9355876445770264,0.9810804128646851,MUBD Demo_25
732.0,C=C1CCOC1=O,C=C1CC(C[N+](C)(C)C)OC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8419104218482971,0.968693733215332,170.23199462890625,2.0,0.0,2.0,1.0,0.564300000667572,0.6888889074325562,0.33898305892944336,0.04552280530333519,0.968693733215332,0.9810603857040405,MUBD Demo_26
632.0,C1=COCC1,COC1=COC(C[N+](C)(C)C)C1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8955429196357727,0.9150342345237732,172.2480010986328,3.0,0.0,2.0,1.0,0.9692999720573425,0.7441860437393188,0.30000001192092896,0.030013862997293472,0.9150342345237732,0.9810577630996704,MUBD Demo_27
952.0,O=C1COC1,CC[N+](C)(C)CC1OCC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8735835552215576,0.9311704635620117,158.2209930419922,3.0,0.0,2.0,1.0,0.050599999725818634,0.7111111283302307,0.3333333432674408,0.0370374396443367,0.9311704635620117,0.9804754257202148,MUBD Demo_28
319.0,C1COCOC1,C[N+](C)(C)CC1OCCCO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8042164444923401,0.9998182654380798,160.23699951171875,2.0,0.0,2.0,1.0,0.45559999346733093,0.6818181872367859,0.35087719559669495,0.05398024246096611,0.9998182654380798,0.9804034233093262,MUBD Demo_29
681.0,O=C1C=COC1,CC1=CC(=O)C(C[N+](C)(C)C)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8350179195404053,0.968693733215332,170.23199462890625,2.0,0.0,2.0,1.0,0.564300000667572,0.7272727489471436,0.33898305892944336,0.04718058183789253,0.968693733215332,0.9803711771965027,MUBD Demo_30
507.0,O=C1CC=CO1,C[N+](C)(C)CC1=CCC(=O)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8176190257072449,0.985996663570404,156.2050018310547,2.0,0.0,2.0,1.0,0.5234000086784363,0.7105262875556946,0.3544303774833679,0.05113213509321213,0.985996663570404,0.9803615808486938,MUBD Demo_31
457.0,C1COCOC1,CC1COC(C[N+](C)(C)C)OC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8526310920715332,0.9508859515190125,174.26400756835938,2.0,0.0,2.0,1.0,0.7016000151634216,0.7142857313156128,0.31578946113586426,0.042823344469070435,0.9508859515190125,0.9803516268730164,MUBD Demo_32
487.0,O=C1CC=CCO1,C[N+](C)(C)CC1C=CCC(=O)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8345049619674683,0.968693733215332,170.23199462890625,2.0,0.0,2.0,1.0,0.564300000667572,0.6578947305679321,0.31578946113586426,0.04730170592665672,0.968693733215332,0.9803198575973511,MUBD Demo_33
536.0,O=C1C=COC1,C[N+](C)(C)CC1=CC(=O)CO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8366138339042664,0.9663453698158264,156.2050018310547,2.0,0.0,2.0,1.0,0.17579999566078186,0.7111111283302307,0.375,0.04680177569389343,0.9663453698158264,0.9802959561347961,MUBD Demo_34
1252.0,O=C1CO1,CC(C)C1(C[N+](C)(C)C)OC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8672165870666504,0.9347344636917114,172.2480010986328,3.0,0.0,2.0,1.0,0.6442000269889832,0.7045454382896423,0.30000001192092896,0.03887622058391571,0.9347344636917114,0.9801950454711914,MUBD Demo_35
1895.0,O=C1C=CC=COC1,C[N+](C)(C)CC1=CC=CC(=O)CO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8714115023612976,0.9293798804283142,182.2429962158203,2.0,0.0,2.0,1.0,0.7319999933242798,0.6818181872367859,0.32758620381355286,0.03767341002821922,0.9293798804283142,0.9800790548324585,MUBD Demo_36
805.0,O=C1CO1,CC[N+](C)(C)CC1OC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8858563303947449,0.9146163463592529,144.19400024414062,3.0,0.0,2.0,1.0,0.008100000210106373,0.7272727489471436,0.3166666626930237,0.03325663134455681,0.9146163463592529,0.980047345161438,MUBD Demo_37
1380.0,O=C1C=COC1,CC[N+](C)(C)CC1OC=CC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8594579100608826,0.9401313662528992,170.23199462890625,3.0,0.0,2.0,1.0,0.564300000667572,0.75,0.35593220591545105,0.04101863503456116,0.9401313662528992,0.9799588918685913,MUBD Demo_38
1029.0,O=C1C=COC1,C[N+](C)(C)CC1OC=CC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8319132328033447,0.9661746025085449,156.2050018310547,2.0,0.0,2.0,1.0,0.17419999837875366,0.7209302186965942,0.3375000059604645,0.04790916666388512,0.9661746025085449,0.9798088073730469,MUBD Demo_39
703.0,C1CCOCOC1,C[N+](C)(C)CC1CCCOCO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8556783199310303,0.9399922490119934,174.26400756835938,2.0,0.0,2.0,1.0,0.8457000255584717,0.7441860437393188,0.3448275923728943,0.0420265793800354,0.9399922490119934,0.9795670509338379,MUBD Demo_40
739.0,C1=CCOOCC1,C[N+](C)(C)CC1CC=CCOO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8632164597511292,0.9320661425590515,172.2480010986328,2.0,0.0,2.0,1.0,0.9692999720573425,0.7441860437393188,0.30000001192092896,0.03999355807900429,0.9320661425590515,0.9795282483100891,MUBD Demo_41
1190.0,C1OCC1[NH2+]CC1CO1,C[N+](C)(CC1CO1)C1COC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8798198699951172,0.9152389168739319,158.2209930419922,3.0,0.0,2.0,1.0,-0.1395999938249588,0.7111111283302307,0.31147539615631104,0.035157911479473114,0.9152389168739319,0.9795058965682983,MUBD Demo_42
764.0,C=C1COC1=O,CC=C1C(=O)OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8236960768699646,0.968693733215332,170.23199462890625,2.0,0.0,2.0,1.0,0.564300000667572,0.6170212626457214,0.2950819730758667,0.04978712648153305,0.968693733215332,0.9792389869689941,MUBD Demo_43
499.0,C1CCOCOC1,C[N+](C)(C)CC1CCOCOC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.841601550579071,0.9507816433906555,174.26400756835938,2.0,0.0,2.0,1.0,0.7031999826431274,0.7209302186965942,0.35087719559669495,0.04559832811355591,0.9507816433906555,0.9792383313179016,MUBD Demo_44
1165.0,O=C1CC=COC1,C[N+](C)(C)CC1OC=CCC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8231520056724548,0.968693733215332,170.23199462890625,2.0,0.0,2.0,1.0,0.564300000667572,0.644444465637207,0.32758620381355286,0.04990900680422783,0.968693733215332,0.9791845083236694,MUBD Demo_45
1733.0,O=c1ccocc1,C[N+](C)(C)CC1=CC(=O)C=CO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8416430354118347,0.9499261379241943,168.21600341796875,2.0,0.0,2.0,1.0,0.8460000157356262,0.7222222089767456,0.2982456088066101,0.045588187873363495,0.9499261379241943,0.9791569709777832,MUBD Demo_46
992.0,C1=COCOC1,C[N+](C)(C)CC1=CCOCO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8069916367530823,0.9844772219657898,158.2209930419922,2.0,0.0,2.0,1.0,0.5807999968528748,0.6888889074325562,0.2950819730758667,0.05340303108096123,0.9844772219657898,0.9791468381881714,MUBD Demo_47
1119.0,O=C1COC1,CC1OC(C[N+](C)(C)C)C1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.837819516658783,0.953631579875946,158.2209930419922,2.0,0.0,2.0,1.0,0.04899999871850014,0.6976743936538696,0.3086419701576233,0.04651360586285591,0.953631579875946,0.9791450500488281,MUBD Demo_48
573.0,C1=COCC1,COC1C=C(C[N+](C)(C)C)OC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8554269671440125,0.9355354309082031,172.2480010986328,3.0,0.0,2.0,1.0,0.6216999888420105,0.7333333492279053,0.3499999940395355,0.04209282249212265,0.9355354309082031,0.9790962338447571,MUBD Demo_49
427.0,C1=CCOC1,COC1=CC(C[N+](C)(C)C)OC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8554269671440125,0.9355354309082031,172.2480010986328,3.0,0.0,2.0,1.0,0.6216999888420105,0.7333333492279053,0.3499999940395355,0.04209282249212265,0.9355354309082031,0.9790962338447571,MUBD Demo_50
707.0,C1=COCC1,COC1=CC(C[N+](C)(C)C)CO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8656802177429199,0.9252594709396362,172.2480010986328,3.0,0.0,2.0,1.0,0.8267999887466431,0.7209302186965942,0.3050847351551056,0.03930869325995445,0.9252594709396362,0.9790940284729004,MUBD Demo_51
767.0,O=C1C=COC1,CC1=COC(C[N+](C)(C)C)C1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.821739912033081,0.968693733215332,170.23199462890625,2.0,0.0,2.0,1.0,0.564300000667572,0.7111111283302307,0.3333333432674408,0.050223976373672485,0.968693733215332,0.9790433645248413,MUBD Demo_52
775.0,O=C1C=CCOC1,C[N+](C)(C)CC1C=CC(=O)CO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8293484449386597,0.9606334567070007,170.23199462890625,2.0,0.0,2.0,1.0,0.2167000025510788,0.6818181872367859,0.32758620381355286,0.04850299656391144,0.9606334567070007,0.9789981842041016,MUBD Demo_53
407.0,C1C[NH2+]C1,CCC(=O)OC1C[N+](C)(C)C1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7983860969543457,0.9914172291755676,158.2209930419922,2.0,0.0,2.0,1.0,0.39820000529289246,0.6136363744735718,0.3499999940395355,0.05517306551337242,0.9914172291755676,0.9789802432060242,MUBD Demo_54
986.0,C1=NCCOC1,CC1C=NCC(C[N+](C)(C)C)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8226511478424072,0.9664962291717529,171.26400756835938,2.0,0.0,2.0,1.0,0.5507000088691711,0.6590909361839294,0.3103448152542114,0.05002095177769661,0.9664962291717529,0.978914737701416,MUBD Demo_55
1071.0,C1CO1,COC1OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8677602410316467,0.9213300943374634,146.2100067138672,3.0,0.0,2.0,1.0,0.06390000134706497,0.7209302186965942,0.28333333134651184,0.03872217237949371,0.9213300943374634,0.9789091348648071,MUBD Demo_56
847.0,C=C1COC1=O,C=C1C(=O)OC1C[N+](C)(C)CC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8480013608932495,0.9401313662528992,170.23199462890625,3.0,0.0,2.0,1.0,0.564300000667572,0.6122449040412903,0.30158731341362,0.04400823637843132,0.9401313662528992,0.9788132905960083,MUBD Demo_57
770.0,C=C1CCOC1=O,C=C1C(=O)OC(C[N+](C)(C)C)C1C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8677539229393005,0.9200462102890015,184.25900268554688,2.0,0.0,2.0,1.0,0.8102999925613403,0.6888889074325562,0.33898305892944336,0.03872396796941757,0.9200462102890015,0.9787799715995789,MUBD Demo_58
879.0,O=C1C=COCC1,C[N+](C)(C)CC1COC=CC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8154093027114868,0.9710781574249268,170.23199462890625,2.0,0.0,2.0,1.0,0.42179998755455017,0.644444465637207,0.3050847351551056,0.05161255970597267,0.9710781574249268,0.9786487817764282,MUBD Demo_59
1996.0,O=C1COC1,CC1(C)OC(C[N+](C)(C)C)C1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8195990324020386,0.9654821157455444,172.2480010986328,2.0,0.0,2.0,1.0,0.4390999972820282,0.6818181872367859,0.3048780560493469,0.05069780722260475,0.9654821157455444,0.9785081148147583,MUBD Demo_60
1692.0,C=C1OCCC1=O,C=C1OC(C[N+](C)(C)C)CC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8153710961341858,0.968693733215332,170.23199462890625,2.0,0.0,2.0,1.0,0.564300000667572,0.6888889074325562,0.33898305892944336,0.051620833575725555,0.968693733215332,0.978406548500061,MUBD Demo_61
1257.0,C=C1CC(=O)O1,C[N+](C)(C)CC=C1CC(=O)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7978375554084778,0.985996663570404,156.2050018310547,2.0,0.0,2.0,1.0,0.5234000086784363,0.6086956262588501,0.3048780560493469,0.05528394877910614,0.985996663570404,0.9783833622932434,MUBD Demo_62
520.0,O=C1C=CCO1,C[N+](C)(C)CC1=CC(=O)OC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174055218696594,0.9663453698158264,156.2050018310547,2.0,0.0,2.0,1.0,0.17579999566078186,0.7209302186965942,0.32758620381355286,0.05117876082658768,0.9663453698158264,0.9783751368522644,MUBD Demo_63
1058.0,C1=COCOCC1,C[N+](C)(C)CC1=CCCOCO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.851637601852417,0.931909441947937,172.2480010986328,2.0,0.0,2.0,1.0,0.9708999991416931,0.6888889074325562,0.33898305892944336,0.043080177158117294,0.931909441947937,0.9783547520637512,MUBD Demo_64
466.0,C1=COOC1,C[N+](C)(C)CC1=CCOO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8287664651870728,0.9529650807380676,144.19400024414062,2.0,0.0,2.0,1.0,0.5382999777793884,0.75,0.3333333432674408,0.04863675311207771,0.9529650807380676,0.9781731367111206,MUBD Demo_65
860.0,C=C1COC(=O)C1=C,C=C1C(=C)C(C[N+](C)(C)C)OC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8520755767822266,0.9294610023498535,182.2429962158203,2.0,0.0,2.0,1.0,0.730400025844574,0.692307710647583,0.3448275923728943,0.042967136949300766,0.9294610023498535,0.9781535863876343,MUBD Demo_66
656.0,O=C1C=CCOC1,CC1OC(C[N+](C)(C)C)C=CC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8515695929527283,0.9289402961730957,184.25900268554688,2.0,0.0,2.0,1.0,0.6051999926567078,0.6590909361839294,0.3103448152542114,0.043097708374261856,0.9289402961730957,0.9780510067939758,MUBD Demo_67
1597.0,C1=CCOC1,COC1C=C(C)C(C[N+](C)(C)C)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.890823245048523,0.8896276950836182,186.27499389648438,3.0,0.0,2.0,1.0,1.010200023651123,0.7045454382896423,0.32203391194343567,0.03162539750337601,0.8896276950836182,0.9780451059341431,MUBD Demo_68
994.0,O=C1CO1,CC1(CC[N+](C)(C)C)OC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8321592211723328,0.948252260684967,158.2209930419922,3.0,0.0,2.0,1.0,0.39820000529289246,0.6382978558540344,0.3253012001514435,0.04785182327032089,0.948252260684967,0.9780411720275879,MUBD Demo_69
534.0,O=C1CCCO1,C[N+](C)(C)CC1CCC(=O)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.788390576839447,0.9914172291755676,158.2209930419922,2.0,0.0,2.0,1.0,0.39820000529289246,0.7045454382896423,0.3670886158943176,0.05715951696038246,0.9914172291755676,0.9779807329177856,MUBD Demo_70
1344.0,C1COC1,COC1C(C)OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8445523977279663,0.934831976890564,174.26400756835938,3.0,0.0,2.0,1.0,0.4948999881744385,0.6976743936538696,0.2881355881690979,0.04487180337309837,0.934831976890564,0.9779383540153503,MUBD Demo_71
1857.0,C1=COCOC1,CC[N+](C)(C)CC1OC=CCO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8638456463813782,0.9150342345237732,172.2480010986328,3.0,0.0,2.0,1.0,0.9692999720573425,0.7209302186965942,0.28333333134651184,0.03981964662671089,0.9150342345237732,0.9778879880905151,MUBD Demo_72
1491.0,O=C1C=CCCO1,C[N+](C)(C)CC1C=CC(=O)OC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8071370720863342,0.9710781574249268,170.23199462890625,2.0,0.0,2.0,1.0,0.42179998755455017,0.6744186282157898,0.2931034564971924,0.05337261036038399,0.9710781574249268,0.9778215289115906,MUBD Demo_73
1888.0,O=C1C=CCOC=C1,C[N+](C)(C)CC1C=CC(=O)C=CO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8477358818054199,0.9294610023498535,182.2429962158203,2.0,0.0,2.0,1.0,0.730400025844574,0.6944444179534912,0.2874999940395355,0.04407527297735214,0.9294610023498535,0.9777196645736694,MUBD Demo_74
1942.0,O=C1CCO1,CCC1(C[N+](C)(C)C)CC(=O)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8493059873580933,0.927647590637207,172.2480010986328,3.0,0.0,2.0,1.0,0.7882999777793884,0.6521739363670349,0.2950819730758667,0.04367738962173462,0.927647590637207,0.9776953458786011,MUBD Demo_75
533.0,O=C1CCCO1,CC1CC(=O)OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8172854781150818,0.9593130350112915,172.2480010986328,2.0,0.0,2.0,1.0,0.6442000269889832,0.7209302186965942,0.3544303774833679,0.051204949617385864,0.9593130350112915,0.9776598811149597,MUBD Demo_76
1727.0,C=C1C=CC(=O)O1,C[N+](C)(C)CC=C=C1C=CC(=O)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8488781452178955,0.927466630935669,180.2270050048828,2.0,0.0,2.0,1.0,0.8446000218391418,0.6944444179534912,0.3037974536418915,0.04378614202141762,0.927466630935669,0.9776344299316406,MUBD Demo_77
