SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
COC12CCCCC1C1CCC34CC(CCC1C3(C)C2C)C4=O,316.485,0.24028865566071483,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.613200000000004,0.5022551869299392
COC12C=CC3(CCCC(C)C3(C)C1)C1CCCCC1O2,290.447,0.14708409100671505,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.690700000000004,0.5177909191139624
C=C1CC2C3=CCC(C2CC(C)=C3)C2CCC(C(=O)OC)C12C,312.45300000000003,0.22585587262496226,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.680500000000005,0.5157462162974846
C=C1CC2C3CC4CCC(C3CCC2(C)C1OC(C)=O)C41CC1,314.4690000000001,0.23307226414283885,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.736800000000004,0.5270321740002007
COC(=O)C1C2CC3=CC=C(CCc4c(C)cc(C)cc42)C31C,308.421,0.2114230895892095,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.398840000000004,0.4592843540142331
COC(=O)C1(C)CCCC2(C)C1CCC1(CCCCC1=O)C2C,320.473,0.25456393808794237,1,0.14285714285714285,0,0.0,3,0.4,0,0.3333333333333333,4.531500000000004,0.48587751829207204
CCC1=CC2(CCC(=O)c3ccccc32)C2(CCCC2)CC1=O,308.4210000000001,0.2114230895892099,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.770500000000004,0.5337877117369952
C=C1CCCC2(C)C1CCC1C2CCC2(C)COC12C(C)=O,302.458,0.19007817757477685,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.533300000000004,0.4862383482008623
COC(=O)C1(C)CC23CC1CCC21C=CC(C)C1c1ccccc13,322.44800000000004,0.26163356767514767,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.597000000000005,0.49900771775082736
C=C1C(C=O)CC2C3(C)C(=C)CCCC3CC(C)C2(C)C1C#N,311.469,0.22233358628885583,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.926080000000005,0.5649754435200967
Cc1ccccc1C1CC=CC2C(=O)C3(CCCCC3)CC(=O)C21,322.4480000000001,0.2616335676751479,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.763320000000005,0.5323484013230434
CC(=O)OC1=CCC2C3CC4CCC(C3CCC12C)C41CC1,300.44200000000006,0.18286178605690068,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.695900000000004,0.5188333166282453
COC(=O)C12CCCCC1c1ccccc1C1=CCCCC12,296.4100000000001,0.1684290030211481,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.700700000000005,0.5197955297183526
C=C1c2ccccc2C2(C(=O)OC)C3(C)CCCCC12C3=CC,308.421,0.2114230895892095,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.650800000000005,0.509792522802446
COc1ccc2c(c1)C1CCC3CC(=O)CCC3(C)C1CC2,298.426,0.17564539453902409,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.510500000000004,0.48166783602285285
COC(=O)C1C2C=C3C(=CCC4C=CCCC34C)C1(C)CCC2,312.4530000000001,0.22585587262496246,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.824600000000005,0.5446326551067459
C=C1CC23CCC4C(C)(C(=O)OC)CCCC4(C)C2CCC(C)C3O1,346.5110000000001,0.3477685027419424,1,0.14285714285714285,0,0.0,3,0.4,0,0.3333333333333333,5.101000000000005,0.6000400922120882
CC1(C)CCCC23OC4CC5C(C5(C)C)C(C)(CCC12)C43C=O,316.48500000000007,0.24028865566071503,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.611600000000005,0.5019344492332368
C#CC1(OCC)CCC2C3CCC4C(=O)CCCC4C3CCC21C,328.4960000000001,0.2832827422287768,2,0.2857142857142857,0,0.0,2,0.2,0,0.3333333333333333,4.6166000000000045,0.5029367545354319
COc1cc2ccccc2c2c1CCC1=C2CCC(=O)C1,278.35099999999994,0.10378574189945695,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.301200000000003,0.43971133607296803
COC=C1CC2=C(C(C)=CC2)C2CCC3(C)C(C(=O)OC)CCC3C12,342.4790000000001,0.3333357197061898,2,0.2857142857142857,0,0.0,3,0.4,0,0.3333333333333333,4.798700000000005,0.5394407136413755
CC1=C2C(=O)c3ccccc3C(=O)C2C(c2ccccc2)CC1,302.37300000000005,0.18977391503558075,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.575900000000003,0.49477798937556394
C=C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12COC,314.46900000000005,0.23307226414283866,2,0.2857142857142857,0,0.0,2,0.2,0,0.3333333333333333,4.701000000000004,0.5198556680364842
CCOC(=O)C1CCC2C3CCC4=C=C(C)CC4C3CCC12C,314.46900000000005,0.23307226414283866,2,0.2857142857142857,0,0.0,2,0.2,0,0.3333333333333333,4.893500000000005,0.5584444221709937
C=C1C(C)CCC2(C)C1CCC1(C)C(CC#N)C(=O)CCC21,299.458,0.17933949972079424,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.904080000000004,0.5605653001904382
CC(=O)OC12C(=O)CCC1(C)CCC1C2CCC2CCCCC21C,332.48400000000015,0.29755802465600456,1,0.14285714285714285,0,0.0,3,0.4,0,0.3333333333333333,4.674000000000005,0.5144432194046311
COC(=O)C1CCC2C3CCC4=C=C(C)CC3C4CC(C)C12C,314.46900000000005,0.23307226414283866,1,0.14285714285714285,0,0.0,2,0.2,0,0.3333333333333333,4.749400000000005,0.5295579833617324
Cc1cc2c(cc1-c1ccsc1)-c1c3[nH]c(c1C=C(Cl)C=C3)C(C)(C)O2,379.9120000000001,0.4673293624089001,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.952620000000004,0.9712178009421667
Cc1cc(C)cc(NC(=O)c2ccc3c(c2)-c2ccc(C)c(C)c2OC3(C)C)c1,385.50700000000023,0.48735699660657816,2,0.2857142857142857,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.467080000000005,0.8738859376566102
Cc1c(C)c2c(c(C)c1N)-c1ccc(C(C)(C)c3ccc(F)cc3)cc1C(C)(C)O2,403.5410000000001,0.5519107687461519,2,0.2857142857142857,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.953560000000007,0.9714062343389799
CC1(C)Oc2cc(-c3ccoc3)c(Cl)cc2-c2c3ccc(Cl)cc1[nH]c2-3,384.26200000000006,0.48290044529717474,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.980800000000004,0.9768667936253379
Cc1ccc2nc(-c3cc4c(c5ccccc35)C(C)C(F)C(C)(C)N4)ccc2c1,384.4980000000001,0.4837452212883549,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,7.009120000000006,0.982543850856971
CC1=C(Cl)C(C)(C)Nc2ccc(Cc3ccc(Cl)cc3)cc2C1=O,360.2840000000001,0.3970697727695766,2,0.2857142857142857,1,0.3333333333333333,2,0.2,0,0.3333333333333333,5.8304000000000045,0.7462563896963016
CC1(C)Oc2ccc(-c3coc(Cl)c3)cc2-c2c1[nH]c1cc(Cl)ccc21,384.2620000000001,0.48290044529717496,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,7.029200000000004,0.986569108950586
Cc1ccc(C2Oc3ccccc3Cc3c2ccc2c3C(C)CC(C)(C)N2)cc1,383.53500000000014,0.4802981056972266,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.765320000000006,0.9336714443219406
Cc1ccc(-c2ccc3c(c2)OC(C)(C)c2[nH]c4cc(Br)ccc4c2-3)o1,408.2950000000001,0.5689279935854296,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.793320000000004,0.9392843540142325
COc1ccc2c(c1)OCc1c3c(c4ccccc4c1-2)NC(C)(C)C(Cl)C3C,393.91400000000004,0.5174503515127215,1,0.14285714285714285,1,0.3333333333333333,3,0.4,0,0.3333333333333333,6.322800000000005,0.84496341585647
CC(C)(C)C1c2ccccc2Oc2ccc(NC(=O)c3c(F)cccc3Cl)cc21,409.8880000000001,0.5746302315258943,2,0.2857142857142857,1,0.3333333333333333,2,0.2,0,0.3333333333333333,7.015100000000005,0.9837426079983961
COc1ccc2cccc(-c3cc(C)c4c(c3)NC(C)(C)CC4C)c2c1,345.4860000000001,0.34409945447516505,2,0.2857142857142857,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.521520000000005,0.8847990377869099
Cc1nc2ccc(-c3ccc4c(c3)-c3c5[nH]c(c3C=C(F)C=C5)C(C)(C)O4)cc2o1,398.4370000000001,0.5336406981572428,1,0.14285714285714285,1,0.3333333333333333,3,0.4,0,0.3333333333333333,6.763020000000004,0.9332103838829304
CC1(C)Cc2[nH]c3c(c2C1)-c1cc(-c2cc4ccccc4o2)ccc1OC3(C)C,383.49100000000016,0.4801406050887016,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.847200000000005,0.9500851959506865
CC1(C)C=C(c2ccccc2)c2c(ccc3oc4c5ccccc5[nH]c4c23)O1,365.4320000000001,0.41549734396701066,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.6700000000000035,0.9145634960408937
CC1(C)CCC(C2(C)C=C(C(C)(C)C)Nc3c(Cl)cc(Cl)cc32)O1,368.3480000000001,0.4259353388410819,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.564200000000006,0.893354715846447
Cc1ccc(C(C)c2ccc3c(c2)-c2c(C)c(N)c(C)c(C)c2OC3(C)C)cc1,385.55100000000016,0.487514497215103,2,0.2857142857142857,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.9487800000000055,0.9704480304700812
Cc1cc2c(c3c1NC(C)(C)CC3C)-c1ccc(C(C)(C)C)cc1COC2,363.5450000000002,0.408742715596856,0,0.0,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.687420000000007,0.9180555277137419
COC1OC(C)(C)C=C(Cl)c2ccc3c(c21)C(C)(C)C(C)(C)NC3(F)C(F)(F)F,435.88900000000007,0.6677023524863616,1,0.14285714285714285,1,0.3333333333333333,3,0.4,0,0.3333333333333333,6.064100000000005,0.7931041395208982
CC1(C)Oc2c(-c3ccco3)ccc(Cl)c2-c2[nH]c3ccc(Cl)cc3c21,384.26200000000006,0.48290044529717474,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,7.029200000000003,0.9865691089505858
CC(C)(C)c1ccc2c3c([nH]c2c1)C(F)COc1ccc(-c2ccoc2)cc1-3,375.4430000000001,0.4513323119657507,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.795400000000006,0.939701313019946
Cc1sccc1Cc1ccc2c(c1)OC(C)(C)c1[nH]c3ccc(Cl)cc3c1-2,393.9390000000001,0.517539840494838,2,0.2857142857142857,1,0.3333333333333333,2,0.2,0,0.3333333333333333,7.076520000000004,0.9960549263305599
CC1CC(C)(C)Nc2cc3c(cc21)c(-c1cccc(F)c1)nc1ccc(F)cc13,388.46100000000007,0.4979310147334658,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,7.030900000000005,0.9869098927533325
CC1(C)C=Cc2cc3cc4c(cc3cc2O1)NC1(CC(C)(C)O1)C(C)(C)C4,363.50100000000015,0.4085852149883308,0,0.0,1,0.3333333333333333,3,0.4,0,0.3333333333333333,5.9134000000000055,0.7628946577127396
CC1(C)COC2C(C1)c1cc(C(C)(C)C)ccc1NC2c1c(F)cccc1Cl,401.9530000000001,0.5462264286021103,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.8421000000000065,0.9490628445424478
C#Cc1ccc2[nH]c3c(c2c1)-c1cc(-c2ccc4occc4c2)ccc1OC3(C)C,389.4540000000002,0.5014855171031344,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.856900000000004,0.9520296682369447
CC1(C)Cc2nc(-c3ccc(Cl)cc3)c3c(c2C(O)C1)C(C)(C)Cc1ccccc1-3,417.98000000000025,0.6035960252573707,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.908500000000007,0.9623734589555982
Cc1[nH]c2ccc3oc(-c4cc5c(cc4Cl)C(C(F)(F)F)CO5)cc3c2c1C,405.8030000000001,0.5600077318480547,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.8896400000000035,0.9585927633557177
Cc1cc(C(C)(C)C)c(C)c(C)c1-c1[nH]c2cc(Cl)ccc2c(=O)c1C,367.92000000000013,0.4244032874672471,1,0.14285714285714285,1,0.3333333333333333,1,0.0,0,0.3333333333333333,6.379680000000006,0.856365640974241
Cc1cc(F)c2c(c1-c1ccc3c(c1)CC(C)(C)C(C)(C)N3)C(C)(C)OC2(C)C,395.5620000000002,0.5233494652138431,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,7.074320000000006,0.9956139119975946
COc1cccc(-c2ccc3c(c2)-c2c4ccc(Cl)cc([nH]c2-4)C(C)(C)O3)c1,389.8820000000001,0.5030175684769691,2,0.2857142857142857,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.743000000000005,0.9291971534529416
Cc1cc(=NC(C)(C)C)c2cc(Cl)c(Oc3ccc(Cl)cc3)cc2[nH]1,375.29900000000004,0.4508168554287593,2,0.2857142857142857,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.274620000000004,0.8353052019645183
COc1ccc(-c2ccc3c(c2)OC(C)(C)c2c-3[nH]c3ccc(Cl)cc23)cc1,389.882,0.5030175684769687,2,0.2857142857142857,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.791400000000005,0.9388994687781897
COc1ccc2c(-c3cc(C)c4c(c3)NC(C)(C)C(F)C4C)cc(F)cc2c1,381.46600000000007,0.472891997537263,2,0.2857142857142857,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.6086200000000055,0.9022591961511477
Cc1cccc(-c2ccc(-c3cc4c(cc3Cl)NC(=O)OC4(C)C)cc2)c1,377.87100000000015,0.46002348190890746,2,0.2857142857142857,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.779620000000004,0.936538037486218
O=c1oc2ccccc2c2c1C(c1cccc(Cl)c1)c1ccc3ccccc3c1N2,409.87200000000007,0.5745729585773397,1,0.14285714285714285,1,0.3333333333333333,3,0.4,0,0.3333333333333333,6.836800000000004,0.9480004009221206
CC(C)(C)c1cc(-c2ccc3c(c2)-c2c4ccc(F)cc([nH]c2-4)C(C)(C)O3)ccn1,400.4970000000001,0.5410145902836443,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.912600000000006,0.9631953493033978
CC1(C)CC(c2ccc3c(c2)-c2c4ccc(F)cc([nH]c2-4)C(C)(C)O3)CCO1,379.4750000000002,0.46576509500150365,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,6.225700000000005,0.8254986468878421
CC(C)(C)c1cc(-c2ccc3c(c2)-c2c4[nH]c(c2C=C(F)C=C4)C(C)(C)O3)ccn1,400.4970000000001,0.5410145902836443,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,7.005900000000006,0.9818983662423575
C=C1C(=O)CC23CCC4C(C)C(=O)CCC4(CO)C2C(C)CCC13,330.4680000000001,0.290341633138128,1,0.14285714285714285,1,0.3333333333333333,3,0.4,0,0.3333333333333333,3.5518000000000027,0.28948581737997425
CC12CCC3C(CCC45CCC=CC4=CC35CO)C1C=CC2=O,310.437,0.2186394811070859,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.8229000000000033,0.3438308108649898
CC1C2CCC3(C)C(=O)C=CC3C2CC2(C)C(C(=O)O)CCC12,316.4410000000001,0.24013115505219002,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.930900000000003,0.36548060539240274
CC1C2CC(=O)C3CC(F)C4C(C)(C(=O)O)CCCC14CC32C,322.4200000000001,0.2615333400151773,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.856900000000002,0.3506464869199159
CC1(CO)CCCC2(C)C3CCC4(C)C(=O)C=CC4C3CC(=O)C12,330.4680000000001,0.290341633138128,1,0.14285714285714285,1,0.3333333333333333,3,0.4,0,0.3333333333333333,3.5518000000000027,0.28948581737997425
CC1C2CCC3C4CCCCC15C(=O)C5(CO)C4CCC32C,302.4580000000001,0.19007817757477705,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.816600000000003,0.34256790618422395
Cc1ccc(C#CC2C(C)C=CC3C(CO)C(=O)CCC23)cc1,308.421,0.2114230895892095,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.3724200000000017,0.2535271123584245
CC1CC23CCC1C2(CO)CCC1C2CCC(=O)C2(C)C=CC13,314.469,0.23307226414283844,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.982700000000003,0.37586448832314345
C=C1CC23C=CC4C5CCC(=O)C5(C)CCC4C2(CO)C1CC3,312.453,0.22585587262496207,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.9028000000000027,0.35984764959406657
CCC1C(=O)C=CC23C4CCCC2(CC13)c1cc(O)ccc1C4,308.421,0.2114230895892095,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,4.157600000000003,0.4109251277939262
C=C1C=CC(=O)C2(C)CC3C(CCC4(CO)Cc5ccccc5C34)C12,334.459,0.30462765424320926,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,4.052500000000004,0.38985667034178645
CC1CC2CC34C2CC1C3CCC1C(C)C(=O)CCC14C(=O)O,316.4410000000001,0.24013115505219002,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.764800000000003,0.3321840232534833
CC1CC2C(C3C=CC(=O)CC13)C1C(C)CCCC13CC23CO,314.46900000000005,0.23307226414283866,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.8386000000000036,0.3469780495138823
C=C1C(=O)OCC2(C)C1CCC21CCCC2=C(CO)CCCC21,316.44100000000003,0.24013115505218982,1,0.14285714285714285,1,0.3333333333333333,3,0.4,0,0.3333333333333333,3.775000000000003,0.3342287260699612
CC1C2CCC13C1CCC4=CC(=O)C=CC4(C)C1CCC23CO,312.4530000000001,0.22585587262496246,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.902800000000003,0.3598476495940666
C=C1CCC23C1COC2C1CC3C2(C)C(C(=O)O)CCC2C1C,316.4410000000001,0.24013115505219002,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.740700000000002,0.327352911696903
CC1CC2C(CC34CCC3(C)C=CC24CO)C2C(C)C(=O)CC12,314.4690000000001,0.23307226414283885,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.838600000000003,0.3469780495138822
CC1(CO)C(=O)CCC23C=CC45CCC2C(C)(C4)C5CCC13,300.44200000000006,0.18286178605690068,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.7367000000000026,0.32655106745514706
C=C1OC2CC3C4CCC(CO)C4(C)CCC3C2(C)CCC1=O,318.4570000000001,0.24734754657006638,1,0.14285714285714285,1,0.3333333333333333,3,0.4,0,0.3333333333333333,3.7092000000000027,0.3210383882930743
CC12CCC3c4ccc(C(=O)O)cc4CCC3C1CCC2=O,298.38200000000006,0.17548789393049927,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.8100000000000023,0.3412448631853264
C=CC12CCC3CC4CC5(O)C(CC5C4CCC3(C)C1C)O2,302.458,0.19007817757477685,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.9334000000000033,0.36598175804350036
COC1CC23CCC4C(C)(CO)CCCC4(C)C2CCC1C3C,320.51700000000005,0.2547214386964676,2,0.2857142857142857,1,0.3333333333333333,2,0.2,0,0.3333333333333333,4.652600000000004,0.5101533527112361
C=C1CC2C(CCC3(C)C(=O)C=CC23)C2CCC(C)(C(=O)O)C12,314.425,0.23291476353431342,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.8510000000000026,0.34946376666332585
C#CC1(OC)CCC2C(CCC3C2CCC2(C)C(O)CCC32)C1,316.48500000000007,0.24028865566071503,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,4.0183000000000035,0.3830009020747723
CC12CCCC3(CCC4C(C)(CO)C(=O)C=CC4(C)C3CC1)C2=O,330.46800000000013,0.2903416331381282,1,0.14285714285714285,1,0.3333333333333333,3,0.4,0,0.3333333333333333,3.6959000000000026,0.3183722561892355
C=C1CC2C3C(CCC2(C)C1=O)C1(CO)CC12CCCC(=C)C32,312.4530000000001,0.22585587262496246,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.9028000000000036,0.35984764959406673
C=CC1C(O)CC2(C)C3C=CC4(C)C(=O)CCC4C3CCC12,300.44200000000006,0.18286178605690068,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.757100000000003,0.3306404730881029
COc1ccccc1C#CC=C1c2ccccc2C(O)C2CCCC12,330.42700000000013,0.29019487120745713,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,4.593600000000004,0.49832615014533455
CC12CCC3C(=CCC45CC(C=C(CO)C34)C5)C1C=CC2=O,296.41,0.1684290030211479,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.432800000000002,0.26563095118773195
CC1CC(=O)C2CC34C(=O)C=CC(C)(CO)C3CCC(C)C4CC12,330.4680000000001,0.290341633138128,1,0.14285714285714285,1,0.3333333333333333,3,0.4,0,0.3333333333333333,3.407700000000002,0.2605993785707128
C=C1CC2(C)C(=O)CCC2C2CCC3(CO)C4CCC3(C4C)C12,314.46900000000005,0.23307226414283866,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.982700000000003,0.37586448832314345
CC1CC(CO)C23CCC4(C)C(=O)CCC4C2C=CC3C2CC12,314.46900000000005,0.23307226414283866,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.838600000000003,0.3469780495138822
C=C1C2C=COC2CC2C1CCC1C(CO)=CC3CCCC312,298.4260000000001,0.1756453945390245,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.8362000000000034,0.34649694296882866
CC1=C2C3(C)CCCC(C)(CO)C3CCCC23C2CC1C3O2,302.458,0.19007817757477685,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,4.079100000000003,0.39518893454946397
CC12CCC(=O)CC1CCC1C2CCC2(CF)C(O)CCC12,308.437,0.21148036253776414,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.908700000000003,0.3610303698506568
C=C1CC2C1C1(C=O)CCC13C2CCC1C(C)(C)CCCC13CO,328.4960000000001,0.2832827422287768,2,0.2857142857142857,1,0.3333333333333333,2,0.2,0,0.3333333333333333,4.372800000000005,0.45406434800040146
CC12CCC(CCC1=O)C1CCC34CCC(C12)C3(CO)C=CC(=O)C4,342.47900000000004,0.3333357197061896,1,0.14285714285714285,1,0.3333333333333333,3,0.4,0,0.3333333333333333,3.6959000000000026,0.3183722561892355
CC12CCC1C1CCC34CC(CC3(CO)C1CCC2=O)C1CC14,314.46900000000005,0.23307226414283866,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.816600000000003,0.34256790618422395
CC1C2CCCC13C1CCC4(C=CC(=O)CC4)C1C=CC23CO,312.45300000000003,0.22585587262496226,1,0.14285714285714285,1,0.3333333333333333,2,0.2,0,0.3333333333333333,3.902800000000003,0.3598476495940666
C#CC1(OC(=O)c2ccco2)CCC2C3CCC4CC(=O)C=CC4C3CCC21C,392.4950000000002,0.5123709568877881,2,0.2857142857142857,0,0.0,4,0.6,0,0.3333333333333333,4.806100000000004,0.5409241254886241
C=CC1CC2(C=O)C3CCC(=O)CC3CC2C2CC(=O)C3CC(=O)CCC3(C)C12F,414.5170000000002,0.59120001145459,2,0.2857142857142857,0,0.0,4,0.6,0,0.3333333333333333,4.055700000000003,0.39049814573519126
C#CC1(OC(=O)CC)CCC2(F)C3OC(=O)C4=CC5(CCCC5)C4C3C(C)C12C,400.49000000000024,0.540989533368652,2,0.2857142857142857,0,0.0,4,0.6,0,0.3333333333333333,4.127900000000004,0.4049714342988878
