Step,Scaffold,SMILES,mw,rb,hd,ha,fc,logp,max sim,min sim,simsdiff,simp,raw_mw,raw_rb,raw_hd,raw_ha,raw_fc,raw_logp,raw_max sim,raw_min sim,raw_simsdiff,raw_simp,total_score,ID
1856.0,C1C[NH2+]C1,COC1(C(=O)O)CC[N+]1(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7371196746826172,0.9356553554534912,160.1929931640625,2.0,1.0,2.0,1.0,-0.10620000213384628,0.5862069129943848,0.38461539149284363,0.06641650944948196,0.9356553554534912,0.9672775268554688,MUBD Demo_10
1455.0,O=C1C=CCC1,C[N+](C)(C)CCC1(O)C=CC(=O)C1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7908886671066284,0.876347541809082,184.25900268554688,3.0,1.0,2.0,1.0,0.34279999136924744,0.5869565010070801,0.35593220591545105,0.05666966363787651,0.876347541809082,0.966723620891571,MUBD Demo_11
1553.0,C1C[NH2+]C1,C[N+]1(C)CCC1C(O)C=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7287662625312805,0.9316517114639282,144.19400024414062,2.0,1.0,2.0,1.0,-0.6050999760627747,0.5319148898124695,0.34567901492118835,0.0678066536784172,0.9316517114639282,0.9660418629646301,MUBD Demo_12
1137.0,C1COC1,CC[N+](C)(C)C1CC(CO)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7194202542304993,0.9409480690956116,160.23699951171875,3.0,1.0,2.0,1.0,0.1899999976158142,0.6274510025978088,0.3709677457809448,0.06933052092790604,0.9409480690956116,0.9660369157791138,MUBD Demo_13
1904.0,C1C[NH2+]1,CCOC1(C(=O)O)C[N+]1(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6975903511047363,0.9608073234558105,160.1929931640625,3.0,1.0,2.0,1.0,-0.10620000213384628,0.5833333134651184,0.42105263471603394,0.07277464121580124,0.9608073234558105,0.9658397436141968,MUBD Demo_14
856.0,C1CO1,C[N+](C)(C)CCC(O)C1CO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7201454043388367,0.9364131689071655,160.23699951171875,4.0,1.0,2.0,1.0,-0.15760000050067902,0.6326530575752258,0.33870968222618103,0.06921341270208359,0.9364131689071655,0.9656558036804199,MUBD Demo_15
1389.0,C1COC1,CCC[N+](C)(C)C1CC(CO)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7842502593994141,0.8706241846084595,174.26400756835938,4.0,1.0,2.0,1.0,0.5800999999046326,0.5849056839942932,0.359375,0.057962171733379364,0.8706241846084595,0.9654874801635742,MUBD Demo_16
938.0,,CC[N+](C)(C)CCC(O)C(C)=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8002378940582275,0.8528528213500977,174.26400756835938,5.0,1.0,2.0,1.0,0.4226999878883362,0.707317054271698,0.32758620381355286,0.05479704216122627,0.8528528213500977,0.9653090238571167,MUBD Demo_17
57.0,,C#CC[N+](C)(CC)CCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.800640881061554,0.8502814173698425,142.2220001220703,4.0,1.0,1.0,1.0,0.07840000092983246,0.675000011920929,0.3214285671710968,0.0547148734331131,0.8502814173698425,0.9650923013687134,MUBD Demo_18
149.0,,C[N+](C)(C)CC#CCCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7974480986595154,0.8502814173698425,142.2220001220703,2.0,1.0,1.0,1.0,0.07840000092983246,0.6410256624221802,0.2678571343421936,0.05536254122853279,0.8502814173698425,0.9647729992866516,MUBD Demo_19
1924.0,C1CC1,C[N+](C)(C)CCOC1CC1CO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7776421904563904,0.8672216534614563,174.26400756835938,5.0,1.0,2.0,1.0,0.09000000357627869,0.6521739363670349,0.3606557250022888,0.05922044441103935,0.8672216534614563,0.9644864201545715,MUBD Demo_20
1972.0,,COCC(O)CC[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.759787917137146,0.8839751482009888,162.2530059814453,5.0,1.0,2.0,1.0,0.09000000357627869,0.75,0.3050847351551056,0.06249268725514412,0.8839751482009888,0.9643762707710266,MUBD Demo_21
926.0,C1CO[NH2+]1,CC(C)(CO)[N+]1(C)CCO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7076110243797302,0.9344583749771118,146.2100067138672,2.0,1.0,2.0,1.0,0.14910000562667847,0.5454545617103577,0.3661971688270569,0.07121247798204422,0.9344583749771118,0.9642069935798645,MUBD Demo_22
1308.0,C1C[NH2+]C1,COC(C)C(O)C1CC[N+]1(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7316972017288208,0.9074358344078064,174.26400756835938,3.0,1.0,2.0,1.0,0.23090000450611115,0.5744680762290955,0.3499999940395355,0.0673220306634903,0.9074358344078064,0.9639132618904114,MUBD Demo_23
815.0,C1CC1,CCC1CC1[N+](C)(C)CCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8306865096092224,0.8082010746002197,158.26499938964844,4.0,1.0,1.0,1.0,0.853600025177002,0.6590909361839294,0.37931033968925476,0.04819408431649208,0.8082010746002197,0.9638887643814087,MUBD Demo_24
1505.0,C1CC([NH2+]CC2CC2)O1,C[N+](C)(CC1CC1)C1CC(CO)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.785290002822876,0.8474101424217224,186.27499389648438,4.0,1.0,2.0,1.0,0.5800999999046326,0.5961538553237915,0.3650793731212616,0.05776166170835495,0.8474101424217224,0.9632700085639954,MUBD Demo_25
207.0,,CC[N+](C)(CCO)C(C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.849602460861206,0.7825685143470764,160.281005859375,3.0,1.0,1.0,1.0,1.2437000274658203,0.707317054271698,0.32758620381355286,0.0436018668115139,0.7825685143470764,0.9632171392440796,MUBD Demo_26
859.0,,CC[N+](C)(C)CCN(C)CCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8055159449577332,0.8251839876174927,175.29600524902344,6.0,1.0,2.0,1.0,0.006800000090152025,0.6904761791229248,0.3684210479259491,0.05371074378490448,0.8251839876174927,0.9630700349807739,MUBD Demo_27
472.0,,CC[N+](C)(CCO)CCN(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8055159449577332,0.8251839876174927,175.29600524902344,6.0,1.0,2.0,1.0,0.006800000090152025,0.6904761791229248,0.3684210479259491,0.05371074378490448,0.8251839876174927,0.9630700349807739,MUBD Demo_28
1311.0,C1CC1,C[N+](C)(CC(=O)O)C1CC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7762244939804077,0.8513137698173523,144.19400024414062,3.0,1.0,1.0,1.0,0.30979999899864197,0.6585366129875183,0.3291139304637909,0.059486888349056244,0.8513137698173523,0.9627537727355957,MUBD Demo_29
1108.0,C1CO[NH2+]1,C[N+]1(CCC(=O)O)CCO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6354817748069763,0.9920442700386047,146.16600036621094,3.0,1.0,2.0,1.0,-0.14710000157356262,0.5185185074806213,0.36231884360313416,0.08189620822668076,0.9920442700386047,0.962752640247345,MUBD Demo_30
1695.0,C1C[NH2+]1,C=CC[N+]1(C)CC1(O)OC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6439750790596008,0.9821885228157043,144.19400024414062,3.0,1.0,2.0,1.0,-0.07490000128746033,0.5517241358757019,0.38181817531585693,0.08069584518671036,0.9821885228157043,0.9626163244247437,MUBD Demo_31
731.0,C1CO[NH2+]1,CC(O)CC[N+]1(C)CCO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6644461750984192,0.9588716626167297,146.2100067138672,3.0,1.0,2.0,1.0,0.14910000562667847,0.5454545617103577,0.3478260934352875,0.07774768024682999,0.9588716626167297,0.9623317718505859,MUBD Demo_32
371.0,,CC[N+](C)(CC)CCCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8305857181549072,0.7910943031311035,146.25399780273438,5.0,1.0,1.0,1.0,0.8551999926567078,0.6585366129875183,0.3392857015132904,0.048217419534921646,0.7910943031311035,0.9621679186820984,MUBD Demo_33
1709.0,O=C1C=CCC1,CC1C(=O)C=CC1(O)CC[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.794182300567627,0.8274278044700623,198.28599548339844,3.0,1.0,2.0,1.0,0.5888000130653381,0.6086956262588501,0.37037035822868347,0.056017182767391205,0.8274278044700623,0.9621609449386597,MUBD Demo_34
1584.0,C1COC1,C=CC[N+](C)(C)C1CC(CO)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7306729555130005,0.8907284140586853,172.2480010986328,4.0,1.0,2.0,1.0,0.3560999929904938,0.5769230723381042,0.3492063581943512,0.06749176979064941,0.8907284140586853,0.9621400833129883,MUBD Demo_35
1356.0,C1CCOCC1,C[N+](C)(C)C1COCCC1O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7288268804550171,0.8911157250404358,160.23699951171875,1.0,1.0,2.0,1.0,-0.15760000050067902,0.5400000214576721,0.4000000059604645,0.06779666990041733,0.8911157250404358,0.9619942903518677,MUBD Demo_36
1684.0,C1CC1,COC1(O)CC1(C)C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7241997122764587,0.8928431868553162,174.26400756835938,3.0,1.0,2.0,1.0,0.4375999867916107,0.5833333134651184,0.33898305892944336,0.06855522841215134,0.8928431868553162,0.9617042541503906,MUBD Demo_37
1471.0,C1CC(C2CO2)[NH2+]1,C[N+]1(C)CCC1C1OC1CO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6807323694229126,0.9360747933387756,158.2209930419922,2.0,1.0,2.0,1.0,-0.4052000045776367,0.6037735939025879,0.3478260934352875,0.07533838599920273,0.9360747933387756,0.9616807699203491,MUBD Demo_38
1157.0,,C[N+](C)(C)CC(O)CC[N+]=[N-],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7241101861000061,0.8922398090362549,159.23300170898438,5.0,1.0,2.0,1.0,-0.19900000095367432,0.6136363744735718,0.25806450843811035,0.06856982409954071,0.8922398090362549,0.9616349935531616,MUBD Demo_39
1089.0,,CCNC(=O)OCC#CC[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7830497026443481,0.8330674767494202,199.2740020751953,3.0,1.0,2.0,1.0,0.44209998846054077,0.75,0.34567901492118835,0.058192819356918335,0.8330674767494202,0.9616117477416992,MUBD Demo_40
1451.0,C1CC1,C[N+](C)(C)CCC1(O)CC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7811880707740784,0.8348913788795471,144.23800659179688,3.0,1.0,1.0,1.0,0.6075999736785889,0.5555555820465088,0.32758620381355286,0.05854865536093712,0.8348913788795471,0.9616079330444336,MUBD Demo_41
1555.0,C1CO1,C[N+](C)(C)CCNC(=O)OCC1CO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8494817614555359,0.7658125162124634,203.26199340820312,5.0,1.0,3.0,1.0,-0.18240000307559967,0.6964285969734192,0.38805970549583435,0.0436326339840889,0.7658125162124634,0.9615294337272644,MUBD Demo_42
790.0,C1CO[NH2+]1,CC(C)(O)CC[N+]1(C)CCO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7074512243270874,0.9068101644515991,160.23699951171875,3.0,1.0,2.0,1.0,0.5392000079154968,0.5714285969734192,0.35820895433425903,0.07123763114213943,0.9068101644515991,0.9614260792732239,MUBD Demo_43
1665.0,O=C1C=CCC=C1,C[N+](C)(C)CCC1(O)C=CC(=O)C=C1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7768928408622742,0.8370632529258728,196.27000427246094,3.0,1.0,2.0,1.0,0.508899986743927,0.6136363744735718,0.32203391194343567,0.05936143547296524,0.8370632529258728,0.9613955616950989,MUBD Demo_44
827.0,C1CO[NH2+]1,CC(C)(CO)C[N+]1(C)CCO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6911894679069519,0.9213653206825256,160.23699951171875,3.0,1.0,2.0,1.0,0.396699994802475,0.5714285969734192,0.37142857909202576,0.0737571194767952,0.9213653206825256,0.9612555503845215,MUBD Demo_45
307.0,,CC[N+](C)(CCO)CCOC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7736020088195801,0.8372268676757812,162.2530059814453,6.0,1.0,2.0,1.0,0.09160000085830688,0.75,0.35087719559669495,0.059976622462272644,0.8372268676757812,0.9610828161239624,MUBD Demo_46
1626.0,,C#CC[N+](C)(CC)CCCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7990596294403076,0.8113538026809692,156.24899291992188,5.0,1.0,1.0,1.0,0.4684999883174896,0.6190476417541504,0.3392857015132904,0.055036600679159164,0.8113538026809692,0.9610413312911987,MUBD Demo_47
908.0,O=C1CCCCC1,C[N+](C)(C)CC1CC(=O)CCC1O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7522567510604858,0.8572226762771606,186.27499389648438,2.0,1.0,2.0,1.0,0.4226999878883362,0.5777778029441833,0.3670886158943176,0.0638226792216301,0.8572226762771606,0.9609478712081909,MUBD Demo_48
1491.0,C1=COCOCC[NH2+]1,CNC1OC=C[N+](C)(C)CCO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7974218726158142,0.8111853003501892,173.23599243164062,1.0,1.0,3.0,1.0,0.08380000293254852,0.7169811129570007,0.390625,0.05536782741546631,0.8111853003501892,0.9608606100082397,MUBD Demo_49
1440.0,C1CO[NH2+]1,CC(C)(C(=O)O)[N+]1(C)CCO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6899951696395874,0.918456494808197,160.1929931640625,2.0,1.0,2.0,1.0,0.24140000343322754,0.5849056839942932,0.3382352888584137,0.07393918186426163,0.918456494808197,0.9608451128005981,MUBD Demo_50
1738.0,C1CO[NH2+]1,CC(C)C(O)C[N+]1(C)CCO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6860978603363037,0.9215251207351685,160.23699951171875,3.0,1.0,2.0,1.0,0.3950999975204468,0.5535714030265808,0.3571428656578064,0.07453061640262604,0.9215251207351685,0.9607623219490051,MUBD Demo_51
1921.0,C1CC(CC2CO2)[NH2+]1,C[N+]1(C)CCC1C(O)C1CO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6710284948348999,0.9360747933387756,158.2209930419922,2.0,1.0,2.0,1.0,-0.4052000045776367,0.5660377144813538,0.35820895433425903,0.07678129523992538,0.9360747933387756,0.960710346698761,MUBD Demo_52
1480.0,C1CCCC1,COC1C(O)CCC1[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7122583985328674,0.8943009376525879,174.26400756835938,2.0,1.0,2.0,1.0,0.23090000450611115,0.5319148898124695,0.33898305892944336,0.07047738134860992,0.8943009376525879,0.9606559872627258,MUBD Demo_53
431.0,C1CC1,C[N+](C)(CCO)CC1CC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7704898715019226,0.8353411555290222,144.23800659179688,4.0,1.0,1.0,1.0,0.4650999903678894,0.6829268336296082,0.3333333432674408,0.06055261939764023,0.8353411555290222,0.9605830907821655,MUBD Demo_54
1406.0,C1C[NH2+]C1,COCC(O)C1CC[N+]1(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6428626775741577,0.962064266204834,160.23699951171875,3.0,1.0,2.0,1.0,-0.15760000050067902,0.6200000047683716,0.3968254029750824,0.08085377514362335,0.962064266204834,0.960492730140686,MUBD Demo_55
708.0,,C[N+](C)(CCO)CC(=O)O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8251535892486572,0.7770639061927795,148.1820068359375,4.0,2.0,2.0,1.0,-0.8603000044822693,0.75,0.32758620381355286,0.049459151923656464,0.7770639061927795,0.9602217674255371,MUBD Demo_56
1399.0,,CC[N+](C)(C)CCCC(=O)O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8188258409500122,0.7816257476806641,160.23699951171875,5.0,1.0,1.0,1.0,0.9474999904632568,0.75,0.3544303774833679,0.05086785554885864,0.7816257476806641,0.9600451588630676,MUBD Demo_57
1985.0,O=C1CCCC1,C[N+](C)(C)CC1CC(=O)CC1O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.692855179309845,0.9075503945350647,172.2480010986328,2.0,1.0,2.0,1.0,0.032600000500679016,0.5625,0.3499999940395355,0.0735025480389595,0.9075503945350647,0.9600405693054199,MUBD Demo_58
1669.0,C1CCC1,C[N+](C)(C)CC1CCC1O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.764581561088562,0.8354259729385376,144.23800659179688,2.0,1.0,1.0,1.0,0.4634999930858612,0.5490196347236633,0.32758620381355286,0.061631251126527786,0.8354259729385376,0.9600008130073547,MUBD Demo_59
609.0,C1C[NH2+]C1,COC(=O)C(N)C1CC[N+]1(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7686264514923096,0.8286792635917664,173.23599243164062,2.0,1.0,3.0,1.0,-0.6646000146865845,0.6666666865348816,0.395061731338501,0.060894884169101715,0.8286792635917664,0.9597305059432983,MUBD Demo_60
843.0,,CCCC[N+](C)(C)CCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8058790564537048,0.7910943031311035,146.25399780273438,5.0,1.0,1.0,1.0,0.8551999926567078,0.7250000238418579,0.3333333432674408,0.053635187447071075,0.7910943031311035,0.9596973657608032,MUBD Demo_61
791.0,,CC[N+](C)(CC#CCl)CCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7910451292991638,0.8056936860084534,176.66700744628906,4.0,1.0,1.0,1.0,0.6449000239372253,0.6428571343421936,0.3103448152542114,0.056638844311237335,0.8056936860084534,0.9596738815307617,MUBD Demo_62
965.0,,CCC[N+](C)(C)C(=O)NCCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8254435062408447,0.7704659104347229,175.2519989013672,4.0,2.0,2.0,1.0,0.17470000684261322,0.7307692170143127,0.35384616255760193,0.049393653869628906,0.7704659104347229,0.9595909118652344,MUBD Demo_63
803.0,C1CCOCC1,C[N+](C)(C)C1CCCOC1O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7126002907752991,0.8820856213569641,160.23699951171875,1.0,1.0,2.0,1.0,0.1899999976158142,0.5744680762290955,0.37288135290145874,0.07042302936315536,0.8820856213569641,0.9594686627388,MUBD Demo_64
1977.0,C1=CCCC1,COC1C=CC(O)(CC[N+](C)(C)C)C1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7902290225028992,0.8031157851219177,200.302001953125,4.0,1.0,2.0,1.0,0.7886999845504761,0.5869565010070801,0.3333333432674408,0.05679943785071373,0.8031157851219177,0.9593344926834106,MUBD Demo_65
807.0,C1CC(CC2CO2)[NH2+]1,C[N+]1(C)CCC1CC1OC1CO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6683077812194824,0.9246946573257446,172.2480010986328,3.0,1.0,2.0,1.0,-0.01510000042617321,0.5740740895271301,0.36764705181121826,0.07718191295862198,0.9246946573257446,0.9593003392219543,MUBD Demo_66
579.0,C1CCC1,C[N+](C)(C)CCC1(O)CCC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7884314060211182,0.8040055632591248,158.26499938964844,3.0,1.0,1.0,1.0,0.9976999759674072,0.54347825050354,0.32203391194343567,0.05715154856443405,0.8040055632591248,0.959243655204773,MUBD Demo_67
909.0,,C[N+](C)(C)CCC(N)CC(=O)O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8346341252326965,0.7577424645423889,175.2519989013672,5.0,2.0,2.0,1.0,-0.1152999997138977,0.6938775777816772,0.32786884903907776,0.047271229326725006,0.7577424645423889,0.9592376947402954,MUBD Demo_68
1016.0,,CC[N+](C)(C)CCC(C)O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.780210018157959,0.8108305931091309,146.25399780273438,4.0,1.0,1.0,1.0,0.853600025177002,0.675000011920929,0.2982456088066101,0.05873472988605499,0.8108305931091309,0.9591041803359985,MUBD Demo_69
1394.0,C1CO[NH2+]1,CC(O)C[N+]1(C(C)C)CCO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6838268637657166,0.906976580619812,160.23699951171875,3.0,1.0,2.0,1.0,0.5375999808311462,0.5438596606254578,0.35211268067359924,0.0748734101653099,0.906976580619812,0.9590803384780884,MUBD Demo_70
1446.0,C1COC1,CCCC[N+](C)(C)C1CC(CO)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7960851192474365,0.7941675782203674,188.29100036621094,5.0,1.0,2.0,1.0,0.9702000021934509,0.6037735939025879,0.375,0.05563671141862869,0.7941675782203674,0.9590252637863159,MUBD Demo_71
1778.0,O=C1CC=CCC1,C[N+](C)(C)CCC1(O)C=CCC(=O)C1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7717368602752686,0.8182651400566101,198.28599548339844,3.0,1.0,2.0,1.0,0.7329000234603882,0.5625,0.3442623019218445,0.060322489589452744,0.8182651400566101,0.9590002298355103,MUBD Demo_72
392.0,C1C[NH2+]C1,COC(=O)C(O)C1CC[N+]1(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7612582445144653,0.828526496887207,174.22000122070312,2.0,1.0,3.0,1.0,-0.6309999823570251,0.5833333134651184,0.3452380895614624,0.06222972646355629,0.828526496887207,0.9589784741401672,MUBD Demo_73
1158.0,,C[N+](C)(C)CCCC(N)C(=O)O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8316840529441833,0.7577424645423889,175.2519989013672,5.0,2.0,2.0,1.0,-0.1152999997138977,0.7234042286872864,0.32926830649375916,0.04796252027153969,0.7577424645423889,0.958942711353302,MUBD Demo_74
1752.0,O=C1CC=CC1,C[N+](C)(C)CCC1(O)C=CCC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7126540541648865,0.876347541809082,184.25900268554688,3.0,1.0,2.0,1.0,0.34279999136924744,0.5740740895271301,0.38333332538604736,0.0704144760966301,0.876347541809082,0.9589001536369324,MUBD Demo_75
1625.0,C1CC1,CC[N+](C)(C)CC1(O)CC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7536170482635498,0.8348913788795471,144.23800659179688,3.0,1.0,1.0,1.0,0.6075999736785889,0.5652173757553101,0.33898305892944336,0.06358449906110764,0.8348913788795471,0.9588508605957031,MUBD Demo_76
294.0,,CC[N+](C)(CCCO)CCN(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8353884816169739,0.7528704404830933,189.322998046875,7.0,1.0,2.0,1.0,0.3968999981880188,0.6511628031730652,0.3684210479259491,0.04709288105368614,0.7528704404830933,0.9588258862495422,MUBD Demo_77
1527.0,C1CC1,C[N+](C)(C)CCOC(=O)C1(O)CC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7749015688896179,0.8128758668899536,188.2469940185547,4.0,1.0,3.0,1.0,-0.23929999768733978,0.695652186870575,0.3492063581943512,0.05973444879055023,0.8128758668899536,0.9587777256965637,MUBD Demo_78
206.0,,CC[N+](C)(C)CCCCCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8533830046653748,0.7339659929275513,160.281005859375,6.0,1.0,1.0,1.0,1.245300054550171,0.6829268336296082,0.3333333432674408,0.04262802377343178,0.7339659929275513,0.9587348699569702,MUBD Demo_79
