Step,Scaffold,SMILES,mw,rb,hd,ha,fc,logp,max sim,min sim,simsdiff,simp,raw_mw,raw_rb,raw_hd,raw_ha,raw_fc,raw_logp,raw_max sim,raw_min sim,raw_simsdiff,raw_simp,total_score,ID
528.0,C1CO1,CC1OC1(C)C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8896417021751404,0.9290974140167236,144.23800659179688,2.0,0.0,1.0,1.0,0.8700000047683716,0.707317054271698,0.2586206793785095,0.0320192389190197,0.9290974140167236,0.9818738698959351,MUBD Demo_10
480.0,C1CO1,CC1(C)OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8896417021751404,0.9290974140167236,144.23800659179688,2.0,0.0,1.0,1.0,0.8700000047683716,0.707317054271698,0.2586206793785095,0.0320192389190197,0.9290974140167236,0.9818738698959351,MUBD Demo_11
727.0,C1CO1,CC=CC1OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9041234850883484,0.9143595695495605,156.24899291992188,3.0,0.0,1.0,1.0,1.0361000299453735,0.7352941036224365,0.2678571343421936,0.026911336928606033,0.9143595695495605,0.9818483591079712,MUBD Demo_12
1661.0,C=C1C=COC1,C[N+](C)(C)CC=C1C=COC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8726457953453064,0.9455342292785645,154.23300170898438,2.0,0.0,1.0,1.0,1.1628999710083008,0.6857143044471741,0.29629629850387573,0.03731314837932587,0.9455342292785645,0.9818180203437805,MUBD Demo_13
729.0,C=C1CO1,CC=C1OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8714954853057861,0.943970799446106,142.2220001220703,2.0,0.0,1.0,1.0,0.995199978351593,0.6944444179534912,0.2586206793785095,0.037648990750312805,0.943970799446106,0.9815465807914734,MUBD Demo_14
1197.0,C=C1C=CCO1,CC1=CC(=CC[N+](C)(C)C)OC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8960620164871216,0.9191128015518188,168.25999450683594,2.0,0.0,1.0,1.0,1.5529999732971191,0.707317054271698,0.3035714328289032,0.02983272075653076,0.9191128015518188,0.981517493724823,MUBD Demo_15
817.0,O=C1CC1,CC1(C)C(=O)C1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8935337066650391,0.9207212328910828,156.24899291992188,2.0,0.0,1.0,1.0,0.9176999926567078,0.5675675868988037,0.28205129504203796,0.0307075884193182,0.9207212328910828,0.9814254641532898,MUBD Demo_16
1479.0,O=C1C=CCC1,C[N+](C)(C)CC1C=CC(=O)C1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8960005640983582,0.9160984754562378,154.23300170898438,2.0,0.0,1.0,1.0,0.8378000259399414,0.6969696879386902,0.28947368264198303,0.02985421009361744,0.9160984754562378,0.981209933757782,MUBD Demo_17
554.0,C1CO1,CC(C)(C)C1OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9023314118385315,0.9078714847564697,172.29200744628906,2.0,0.0,1.0,1.0,1.506100058555603,0.7142857313156128,0.2631579041481018,0.027579162269830704,0.9078714847564697,0.9810202717781067,MUBD Demo_18
1410.0,O=C1C=CCC1,CC1(C[N+](C)(C)C)C=CC(=O)C1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8958788514137268,0.9143102765083313,168.25999450683594,2.0,0.0,1.0,1.0,1.2279000282287598,0.6764705777168274,0.2857142984867096,0.029896734282374382,0.9143102765083313,0.9810189008712769,MUBD Demo_19
530.0,C1CO1,CC1OC1C[N+](C)(C)C(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.887362003326416,0.9228127598762512,158.26499938964844,3.0,0.0,1.0,1.0,1.2584999799728394,0.707317054271698,0.28070175647735596,0.03276881203055382,0.9228127598762512,0.9810174107551575,MUBD Demo_20
1573.0,C1COC1,CC1(C)COC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8761491775512695,0.933393657207489,158.26499938964844,2.0,0.0,1.0,1.0,1.1175999641418457,0.6904761791229248,0.2982456088066101,0.036274056881666183,0.933393657207489,0.9809542894363403,MUBD Demo_21
1616.0,O=C1CCC1,CC1C(=O)C(C)C1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.899196207523346,0.9062521457672119,170.2760009765625,2.0,0.0,1.0,1.0,1.163699984550476,0.6176470518112183,0.25974026322364807,0.028721671551465988,0.9062521457672119,0.9805448651313782,MUBD Demo_22
1475.0,C1OC2CC12,CC12CC1C(C[N+](C)(C)C)O2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8873094916343689,0.9162514209747314,156.24899291992188,2.0,0.0,1.0,1.0,0.8700000047683716,0.7105262875556946,0.3050847351551056,0.03278592228889465,0.9162514209747314,0.9803560376167297,MUBD Demo_23
1128.0,C1CO1,CC#CC1(C)OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9088979363441467,0.8935865759849548,168.25999450683594,2.0,0.0,1.0,1.0,0.8733999729156494,0.6904761791229248,0.27586206793785095,0.025075992569327354,0.8935865759849548,0.9802484512329102,MUBD Demo_24
1175.0,C1COC1,CC1OC(C)(C[N+](C)(C)C)C1C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8945894837379456,0.9078714847564697,172.29200744628906,2.0,0.0,1.0,1.0,1.506100058555603,0.7142857313156128,0.2631579041481018,0.030344512313604355,0.9078714847564697,0.9802460670471191,MUBD Demo_25
930.0,C1COC1,CC1C(C[N+](C)(C)C)OC1(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8945894837379456,0.9078714847564697,172.29200744628906,2.0,0.0,1.0,1.0,1.506100058555603,0.7142857313156128,0.2631579041481018,0.030344512313604355,0.9078714847564697,0.9802460670471191,MUBD Demo_26
1007.0,O=C1C=CCC1,C[N+](C)(C)CC1CC=CC1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8855699300765991,0.9160984754562378,154.23300170898438,2.0,0.0,1.0,1.0,0.8378000259399414,0.6285714507102966,0.30263158679008484,0.03334879130125046,0.9160984754562378,0.9801667928695679,MUBD Demo_27
1205.0,O=C1C=CCC1,CC1C=CC(=O)C1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8935410976409912,0.9074269533157349,168.25999450683594,2.0,0.0,1.0,1.0,1.083799958229065,0.6285714507102966,0.30263158679008484,0.030705055221915245,0.9074269533157349,0.9800968170166016,MUBD Demo_28
848.0,C=C1CO1,C=C1OC1C[N+](C)(C)C(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8689137697219849,0.9302915334701538,156.24899291992188,3.0,0.0,1.0,1.0,1.3837000131607056,0.6578947305679321,0.2711864411830902,0.0383935309946537,0.9302915334701538,0.979920506477356,MUBD Demo_29
459.0,C1CO1,CC[N+](C)(C)CC1OC1(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8761264681816101,0.9228733777999878,158.26499938964844,3.0,0.0,1.0,1.0,1.26010000705719,0.7142857313156128,0.2711864411830902,0.036280881613492966,0.9228733777999878,0.9799000024795532,MUBD Demo_30
1408.0,C=C1OC2CC1C2,C[N+](C)(C)CC=C1OC2CC1C2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.879960834980011,0.9186685681343079,168.25999450683594,2.0,0.0,1.0,1.0,1.3853000402450562,0.7428571581840515,0.3035714328289032,0.03511446714401245,0.9186685681343079,0.9798629879951477,MUBD Demo_31
542.0,C=C1CCOC1,C=C1CC(C[N+](C)(C)C)OC1C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8850763440132141,0.9134219884872437,170.2760009765625,2.0,0.0,1.0,1.0,1.426200032234192,0.75,0.2931034564971924,0.03350714594125748,0.9134219884872437,0.9798498153686523,MUBD Demo_32
404.0,C1COC1,CC1(C[N+](C)(C)C)COC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8843924403190613,0.913267195224762,144.23800659179688,2.0,0.0,1.0,1.0,0.7290999889373779,0.6585366129875183,0.2678571343421936,0.033725589513778687,0.913267195224762,0.9797660112380981,MUBD Demo_33
641.0,O=C1CCC1,CC1(C)CC(=O)C1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8853627443313599,0.9113503694534302,170.2760009765625,2.0,0.0,1.0,1.0,1.307800054550171,0.5945945978164673,0.29487180709838867,0.033415332436561584,0.9113503694534302,0.97967129945755,MUBD Demo_34
1623.0,C=C1CCO1,CC=C1OC(C[N+](C)(C)C)C1C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8824883699417114,0.9121188521385193,170.2760009765625,2.0,0.0,1.0,1.0,1.6312999725341797,0.7142857313156128,0.2631579041481018,0.03432789072394371,0.9121188521385193,0.9794607162475586,MUBD Demo_35
1882.0,C=C1C=CCO1,CC=C1C=C(C[N+](C)(C)C)CO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875367283821106,0.9191128015518188,168.25999450683594,2.0,0.0,1.0,1.0,1.5529999732971191,0.75,0.28070175647735596,0.036508139222860336,0.9191128015518188,0.9794480204582214,MUBD Demo_36
997.0,C1=CC2COCC12,C[N+](C)(C)CC1OCC2C=CC21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8993630409240723,0.8950722813606262,168.25999450683594,2.0,0.0,1.0,1.0,0.8935999870300293,0.7297297120094299,0.3333333432674408,0.02866169437766075,0.8950722813606262,0.9794434309005737,MUBD Demo_37
875.0,C1CC2CC2O1,CC1C(C[N+](C)(C)C)OC2CC21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8903383612632751,0.904007613658905,170.2760009765625,2.0,0.0,1.0,1.0,1.1160000562667847,0.75,0.31578946113586426,0.03178747370839119,0.904007613658905,0.979434609413147,MUBD Demo_38
936.0,C1=COC1,CC#CC1C=C(C[N+](C)(C)C)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8873115181922913,0.9070006608963013,166.24400329589844,2.0,0.0,1.0,1.0,0.9986000061035156,0.7352941036224365,0.2678571343421936,0.03278525173664093,0.9070006608963013,0.9794312715530396,MUBD Demo_39
786.0,C1=COC1,CCC1C=C(C[N+](C)(C)C)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8635848760604858,0.9303215742111206,156.24899291992188,3.0,0.0,1.0,1.0,1.3853000402450562,0.7142857313156128,0.2631579041481018,0.0398918054997921,0.9303215742111206,0.9793906211853027,MUBD Demo_40
744.0,C=C1CO1,C=C1OC1C[N+](C)(C)CC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8693447113037109,0.9242144823074341,142.2220001220703,3.0,0.0,1.0,1.0,0.995199978351593,0.6590909361839294,0.2666666805744171,0.038270123302936554,0.9242144823074341,0.9793559312820435,MUBD Demo_41
878.0,C1CO1,C=C=CC1OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8948595523834229,0.8986355066299438,154.23300170898438,3.0,0.0,1.0,1.0,0.8011000156402588,0.7142857313156128,0.2631579041481018,0.030251119285821915,0.8986355066299438,0.9793494939804077,MUBD Demo_42
1296.0,O=C1CC=CC1,CC1C=CC(C[N+](C)(C)C)C1=O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8855699300765991,0.9074269533157349,168.25999450683594,2.0,0.0,1.0,1.0,1.083799958229065,0.6285714507102966,0.30263158679008484,0.03334879130125046,0.9074269533157349,0.9792996644973755,MUBD Demo_43
1384.0,O=C1C=CC=C1,CC[N+](C)(C)CC1=CC(=O)C=C1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8907065987586975,0.9017015099525452,166.24400329589844,3.0,0.0,1.0,1.0,1.1480000019073486,0.5945945978164673,0.31481480598449707,0.03166443854570389,0.9017015099525452,0.979240894317627,MUBD Demo_44
497.0,C1CO1,CCC1OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8795323371887207,0.9126424193382263,144.23800659179688,3.0,0.0,1.0,1.0,0.8700000047683716,0.6756756901741028,0.2982456088066101,0.03524640575051308,0.9126424193382263,0.9792174100875854,MUBD Demo_45
1292.0,C1CO1,CCC1(C)OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8687499165534973,0.9228733777999878,158.26499938964844,3.0,0.0,1.0,1.0,1.26010000705719,0.6590909361839294,0.2881355881690979,0.03844035789370537,0.9228733777999878,0.979162335395813,MUBD Demo_46
889.0,C=C1CCO1,C=C1CC(C[N+](C)(C)C)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8476198315620422,0.943970799446106,142.2220001220703,2.0,0.0,1.0,1.0,0.995199978351593,0.6944444179534912,0.2586206793785095,0.04410454258322716,0.943970799446106,0.9791590571403503,MUBD Demo_47
1196.0,C=C1CO1,C=CC=C1OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.865373432636261,0.9252734780311584,154.23300170898438,3.0,0.0,1.0,1.0,1.1612999439239502,0.6944444179534912,0.2586206793785095,0.03939453139901161,0.9252734780311584,0.9790647625923157,MUBD Demo_48
670.0,C1COC1,CCC1CC(C[N+](C)(C)C)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8674958944320679,0.9228733777999878,158.26499938964844,3.0,0.0,1.0,1.0,1.26010000705719,0.7142857313156128,0.2631579041481018,0.03879714012145996,0.9228733777999878,0.9790369272232056,MUBD Demo_49
685.0,C1CC1C1CO1,C[N+](C)(C)CC1OC1C1CC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8880434036254883,0.9019286632537842,156.24899291992188,3.0,0.0,1.0,1.0,0.8700000047683716,0.6944444179534912,0.3035714328289032,0.03254615515470505,0.9019286632537842,0.9789972305297852,MUBD Demo_50
1185.0,C=C1COC1=C,C=C1OC(C[N+](C)(C)C)C1=C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8443480730056763,0.9454116821289062,154.23300170898438,2.0,0.0,1.0,1.0,1.1612999439239502,0.6944444179534912,0.2586206793785095,0.04492247849702835,0.9454116821289062,0.9789759516716003,MUBD Demo_51
1044.0,C1=CC2(C=C1)CO2,C[N+](C)(C)CC1OC12C=CC=C2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8840192556381226,0.9040563106536865,166.24400329589844,2.0,0.0,1.0,1.0,0.9562000036239624,0.7428571581840515,0.2586206793785095,0.033844318240880966,0.9040563106536865,0.9788075685501099,MUBD Demo_52
1070.0,O=C1C=CC=C1,C[N+](C)(C)CC1=CC(=O)C=C1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8776056170463562,0.9104146361351013,152.2169952392578,2.0,0.0,1.0,1.0,0.7578999996185303,0.6470588445663452,0.28947368264198303,0.035834651440382004,0.9104146361351013,0.9788020253181458,MUBD Demo_53
1230.0,C=C1CO1,CC=CC=C1OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8832919597625732,0.904374897480011,168.25999450683594,3.0,0.0,1.0,1.0,1.5513999462127686,0.7142857313156128,0.2631579041481018,0.034074727445840836,0.904374897480011,0.9787667393684387,MUBD Demo_54
1937.0,C=C1CO1,CCC=C1OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8568798303604126,0.9303215742111206,156.24899291992188,3.0,0.0,1.0,1.0,1.3853000402450562,0.6756756901741028,0.27586206793785095,0.041708577424287796,0.9303215742111206,0.9787201881408691,MUBD Demo_55
1866.0,C1=COC=CC1,C[N+](C)(C)CC1=CCC=CO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8274044990539551,0.9596392512321472,154.23300170898438,2.0,0.0,1.0,1.0,1.5104999542236328,0.7352941036224365,0.2678571343421936,0.04894837364554405,0.9596392512321472,0.9787043333053589,MUBD Demo_56
439.0,C1CO1,C=CC1OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8948595523834229,0.8916569352149963,142.2220001220703,3.0,0.0,1.0,1.0,0.6460000276565552,0.7142857313156128,0.2631579041481018,0.030251119285821915,0.8916569352149963,0.9786516427993774,MUBD Demo_57
1016.0,O=C1CC1,CC[N+](C)(C)CC1C(=O)C1(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8887410163879395,0.8977115154266357,170.2760009765625,3.0,0.0,1.0,1.0,1.307800054550171,0.5681818127632141,0.3076923191547394,0.032316986471414566,0.8977115154266357,0.9786452054977417,MUBD Demo_58
1214.0,O=C1C=CC=C1,CC1=CC(=O)C=C1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688341975212097,0.9159855842590332,166.24400329589844,2.0,0.0,1.0,1.0,1.1480000019073486,0.6111111044883728,0.30188679695129395,0.03841627761721611,0.9159855842590332,0.9784820675849915,MUBD Demo_59
1325.0,C1CO1,CC(C)[N+](C)(C)CC1OC1(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8915796875953674,0.8930957913398743,172.29200744628906,3.0,0.0,1.0,1.0,1.6485999822616577,0.6904761791229248,0.27586206793785095,0.03137129545211792,0.8930957913398743,0.978467583656311,MUBD Demo_60
798.0,C1=CC2COC2C1,C[N+](C)(C)CC1OC2CC=CC21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.879806399345398,0.9046375155448914,168.25999450683594,2.0,0.0,1.0,1.0,1.0361000299453735,0.7428571581840515,0.28070175647735596,0.0351620614528656,0.9046375155448914,0.9784443974494934,MUBD Demo_61
1342.0,C1COC1,C=CC1CC(C[N+](C)(C)C)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8699495196342468,0.9143595695495605,156.24899291992188,3.0,0.0,1.0,1.0,1.0361000299453735,0.7142857313156128,0.2631579041481018,0.038096338510513306,0.9143595695495605,0.9784309267997742,MUBD Demo_62
1206.0,C=C1CCCO1,C=C1CC(C)C(C[N+](C)(C)C)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8713647127151489,0.9121188521385193,170.2760009765625,2.0,0.0,1.0,1.0,1.6312999725341797,0.75,0.3392857015132904,0.03768701106309891,0.9121188521385193,0.9783483743667603,MUBD Demo_63
1039.0,C=C1CO1,C=C1OC1C[N+](C)(C)CC#CC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8891464471817017,0.8939196467399597,166.24400329589844,3.0,0.0,1.0,1.0,0.9986000061035156,0.6590909361839294,0.2881355881690979,0.032183222472667694,0.8939196467399597,0.9783066511154175,MUBD Demo_64
1338.0,C1COC1,CC[N+](C)(C)CC1CC(C)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8597515225410461,0.9228733777999878,158.26499938964844,3.0,0.0,1.0,1.0,1.26010000705719,0.707317054271698,0.28070175647735596,0.040939394384622574,0.9228733777999878,0.9782625436782837,MUBD Demo_65
1126.0,C=C1CO1,C#CC=C1OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8878950476646423,0.894548237323761,152.2169952392578,2.0,0.0,1.0,1.0,0.6085000038146973,0.6944444179534912,0.28070175647735596,0.032594744116067886,0.894548237323761,0.9782443046569824,MUBD Demo_66
1410.0,C1OC2CC12,CC1(C)C2OC(C[N+](C)(C)C)C21C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9089390635490417,0.873403012752533,184.30299377441406,2.0,0.0,1.0,1.0,1.506100058555603,0.7297297120094299,0.2881355881690979,0.025059795007109642,0.873403012752533,0.9782341718673706,MUBD Demo_67
923.0,C1=COCC1,C=CC1C=C(C[N+](C)(C)C)OC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8780430555343628,0.9042662978172302,168.25999450683594,3.0,0.0,1.0,1.0,1.4089000225067139,0.75,0.3392857015132904,0.03570180758833885,0.9042662978172302,0.9782309532165527,MUBD Demo_68
452.0,C1CCOC1,CC1CC([N+](C)(C)C)CO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8693963289260864,0.9126424193382263,144.23800659179688,1.0,0.0,1.0,1.0,0.8700000047683716,0.7317073345184326,0.2982456088066101,0.038255322724580765,0.9126424193382263,0.9782038927078247,MUBD Demo_69
1137.0,C1=COC1,C#CC1C=C(C[N+](C)(C)C)O1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8873115181922913,0.894548237323761,152.2169952392578,2.0,0.0,1.0,1.0,0.6085000038146973,0.7352941036224365,0.2678571343421936,0.03278525173664093,0.894548237323761,0.9781860113143921,MUBD Demo_70
1440.0,C=C1CO1,CC(C)C=C1OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8832919597625732,0.8983768820762634,170.2760009765625,3.0,0.0,1.0,1.0,1.6312999725341797,0.7142857313156128,0.2631579041481018,0.034074727445840836,0.8983768820762634,0.9781668782234192,MUBD Demo_71
1702.0,C=C1CCO1,C=CC1C(=C)OC1C[N+](C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.877264142036438,0.9042495489120483,168.25999450683594,3.0,0.0,1.0,1.0,1.4072999954223633,0.7142857313156128,0.2631579041481018,0.0359380841255188,0.9042495489120483,0.9781513214111328,MUBD Demo_72
618.0,C1CCOC1,CC1(C)CC(C)([N+](C)(C)C)CO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8881823420524597,0.8930642008781433,172.29200744628906,1.0,0.0,1.0,1.0,1.6502000093460083,0.7142857313156128,0.2931034564971924,0.032500628381967545,0.8930642008781433,0.978124737739563,MUBD Demo_73
1255.0,C1OC2CC12,CC12CC1(C)C(C[N+](C)(C)C)O2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8710766434669495,0.9099597930908203,170.2760009765625,2.0,0.0,1.0,1.0,1.26010000705719,0.692307710647583,0.32203391194343567,0.03777064383029938,0.9099597930908203,0.9781036376953125,MUBD Demo_74
582.0,C1CO1,C#CC[N+](C)(C)CC1OC1(C)C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8981607556343079,0.8819831013679504,168.25999450683594,3.0,0.0,1.0,1.0,0.8733999729156494,0.7142857313156128,0.2931034564971924,0.02909207157790661,0.8819831013679504,0.978014349937439,MUBD Demo_75
868.0,C1=CCC2(C1)CO2,C[N+](C)(C)CC1OC12CC=CC2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8673345446586609,0.9123098254203796,168.25999450683594,2.0,0.0,1.0,1.0,1.1801999807357788,0.7027027010917664,0.2931034564971924,0.03884284198284149,0.9123098254203796,0.9779644012451172,MUBD Demo_76
1181.0,C1OC2CC1C2,CC[N+](C)(C)CC1OC2CC1C2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8828461766242981,0.8965040445327759,170.2760009765625,3.0,0.0,1.0,1.0,1.26010000705719,0.75,0.3392857015132904,0.034215349704027176,0.8965040445327759,0.9779350161552429,MUBD Demo_77
1264.0,C1CC12CO2,C[N+](C)(C)CC1OC12CC2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8771265149116516,0.9019331336021423,142.2220001220703,2.0,0.0,1.0,1.0,0.6240000128746033,0.6756756901741028,0.2982456088066101,0.03597969934344292,0.9019331336021423,0.9779059290885925,MUBD Demo_78
